BlockSize,k,Alpha,ClusteringTime,MiningTime,EncodingTime,CompressionTime,DecompressionTime,ClusterTableSize,CodeTableSize,EncodedImageSize,CompressedSize,ActualSize,JPEG Size,GIF Size,JPEG Cr,GIF Cr,Our Cr,CRP Actual,CRP JPEG,CRP GIF,PSNR,MSE,NormalisedCrossRelation,MaxDiff,AvgDiff,NormalisedAbsoluteError,StructuralContent
256,12,70,4.86818790436,1.26917815208,0.265290975571,6.79746794701,0.733090877533,0.216,0.466166666667,309.598,310.280166667,786.6,404,226,1.94702970297,3.48053097345,2.53512819865,60.5542630731,23.1979785479,-37.2921091445,24.480843388503747,5622.0,2.656564319690592e-05,12.0,0.5794270833333334,0.004183903723204212,1.0076181799282882
