BlockSize,k,Alpha,ClusteringTime,MiningTime,EncodingTime,CompressionTime,DecompressionTime,ClusterTableSize,CodeTableSize,EncodedImageSize,CompressedSize,ActualSize,JPEG Size,GIF Size,JPEG Cr,GIF Cr,Our Cr,CRP Actual,CRP JPEG,CRP GIF,PSNR,MSE,NormalisedCrossRelation,MaxDiff,AvgDiff,NormalisedAbsoluteError,StructuralContent
4.2.02.tiff,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,28,58,7.8636591435,2.1943049431,0.857945919,11.3637521267,0.6914100647,34.944,0.9378333333,496.01,531.891833333,786.6,404,226.03,1.947029703,3.4800690174,1.478872114,32.3809009238,-31.6563943894,-135.319131679,50.0488484697,436,1.16411245469588E-05,12,0.25390625,0.001833396,1.0031560176
32,28,70,7.8001871109,1.7025129795,0.4275639057,10.3425459862,0.6920149326,34.944,0.2948333333,490.101,525.339833333,786.6,404,226.03,1.947029703,3.4800690174,1.4973164989,33.2138528689,-30.0346122112,-132.420401422,50.0488484697,436,1.16411245469588E-05,12,0.25390625,0.001833396,1.0031560176
32,28,82,7.9009959698,1.7106328011,0.4243569374,10.4755280018,0.677549839,34.944,0.2626666667,492.517,527.723666667,786.6,404,226.03,1.947029703,3.4800690174,1.4905528209,32.9107975252,-30.624669967,-133.475054934,50.0488484697,436,1.16411245469588E-05,12,0.25390625,0.001833396,1.0031560176
32,28,94,7.8385989666,1.6497499943,0.3934099674,10.3255300522,0.7020890713,34.944,0.1683333333,508.987,544.099333333,786.6,404,226.03,1.947029703,3.4800690174,1.4456919019,30.8289685567,-34.6780528053,-140.719963427,50.0488484697,436,1.16411245469588E-05,12,0.25390625,0.001833396,1.0031560176
32,32,10,7.9444041252,3.7519340515,2.5717608929,14.7182590961,0.6511759758,43.008,9.4755,518.007,570.4905,786.6,404,226.03,1.947029703,3.4800690174,1.3788134947,27.4738749047,-41.210519802,-152.395920895,52.9053025884,327.6666666667,9.46214482406649E-06,12,0.2063802083,0.0014902219,1.0026186601
32,32,22,8.1546509266,2.9666080475,2.2048771381,13.7884340286,0.667140007,43.008,5.368,537.462,585.838,786.6,404,226.03,1.947029703,3.4800690174,1.342692007,25.5227561658,-45.0094059406,-159.185948768,52.9053025884,327.6666666667,9.46214482406649E-06,12,0.2063802083,0.0014902219,1.0026186601
32,32,34,8.000647068,2.7960910797,1.7386620045,12.9679169655,0.6537950039,43.008,3.666,525.499,572.173,786.6,404,226.03,1.947029703,3.4800690174,1.3747590327,27.2599796593,-41.626980198,-153.140291112,52.9053025884,327.6666666667,9.46214482406649E-06,12,0.2063802083,0.0014902219,1.0026186601
32,32,46,7.9546678066,2.5586650372,1.2924919128,12.2549250126,0.6772780418,43.008,2.0416666667,515.439,560.488666667,786.6,404,226.03,1.947029703,3.4800690174,1.4034182077,28.7454021527,-38.7348184818,-147.970918315,52.9053025884,327.6666666667,9.46214482406649E-06,12,0.2063802083,0.0014902219,1.0026186601
32,32,58,7.8884708881,1.8949270248,0.6432328224,10.9157629013,0.7781169415,43.008,0.5945,507.07,550.6725,786.6,404,226.03,1.947029703,3.4800690174,1.4284352315,29.9933257056,-36.3050742574,-143.628058222,52.9053025884,327.6666666667,9.46214482406649E-06,12,0.2063802083,0.0014902219,1.0026186601
32,32,70,8.0484879017,1.8838748932,0.5776290894,10.9667499065,1.4726228714,43.008,0.3118333333,506.591,549.910833333,786.6,404,226.03,1.947029703,3.4800690174,1.4304137186,30.0901559454,-36.1165429043,-143.291082305,52.9053025884,327.6666666667,9.46214482406649E-06,12,0.2063802083,0.0014902219,1.0026186601
32,32,82,8.5400538445,1.8892588615,0.4436988831,11.4267129898,0.7176859379,43.008,0.2796666667,510.534,553.821666667,786.6,404,226.03,1.947029703,3.4800690174,1.4203127962,29.5929739808,-37.0845709571,-145.021309856,52.9053025884,327.6666666667,9.46214482406649E-06,12,0.2063802083,0.0014902219,1.0026186601
32,32,94,7.9592368603,1.6732950211,0.4384169579,10.516381979,0.7090401649,43.008,0.1656666667,529.699,572.872666667,786.6,404,226.03,1.947029703,3.4800690174,1.373079998,27.1710314433,-41.8001650165,-153.449837042,52.9053025884,327.6666666667,9.46214482406649E-06,12,0.2063802083,0.0014902219,1.0026186601
64,8,10,3.6913669109,3.1045200825,1.2948739529,8.5583229065,0.6754450798,2.304,17.1275,251.368,270.7995,786.6,404,226.03,1.947029703,3.4800690174,2.9047320988,65.5734172387,32.9704207921,-19.8068840419,22.8916788241,6590.3333333333,2.96997921133948E-05,42,0.6477864583,0.0046775103,1.0073180322
64,8,22,3.6687259674,2.5693480969,0.7162749767,7.3829140663,0.7096748352,2.304,5.783,252.929,261.016,786.6,404,226.03,1.947029703,3.4800690174,3.0136083612,66.8171878973,35.3920792079,-15.4784763085,22.8916788241,6590.3333333333,2.96997921133948E-05,42,0.6477864583,0.0046775103,1.0073180322
64,8,34,3.6527569294,2.2202088833,0.5118670464,6.8052430153,0.6944711208,2.304,2.7318333333,259.271,264.306833333,786.6,404,226.03,1.947029703,3.4800690174,2.9760865055,66.3988261717,34.5775165017,-16.9344039877,22.8916788241,6590.3333333333,2.96997921133948E-05,42,0.6477864583,0.0046775103,1.0073180322
64,8,46,3.6782648563,2.1612319946,0.3822388649,6.6684060097,0.7323451042,2.304,1.576,271.673,275.553,786.6,404,226.03,1.947029703,3.4800690174,2.8546232485,64.9691075515,31.7938118812,-21.9099234615,22.8916788241,6590.3333333333,2.96997921133948E-05,42,0.6477864583,0.0046775103,1.0073180322
64,8,58,3.67877388,1.7828290463,0.3551700115,6.2403988838,0.7680552006,2.304,0.961,290.473,293.738,786.6,404,226.03,1.947029703,3.4800690174,2.677896629,62.6572590898,27.2925742574,-29.9553156661,22.8916788241,6590.3333333333,2.96997921133948E-05,42,0.6477864583,0.0046775103,1.0073180322
