medical2.jpg
BlockSize,k,Alpha,ClusteringTime,MiningTime,EncodingTime,CompressionTime,DecompressionTime,ClusterTableSize,CodeTableSize,EncodedImageSize,CompressedSize,ActualSize,JPEG Size,GIF Size,JPEG Cr,GIF Cr,Our Cr,CRP Actual,CRP JPEG,CRP GIF,PSNR,MSE,NormalisedCrossRelation,MaxDiff,AvgDiff,NormalisedAbsoluteError,StructuralContent
32,8,10,1.13433289528,2.56444787979,0.40177822113,4.24313497543,0.169287204742,2.304,29.2485,-11.082,20.4705,786.6,404,226,1.94702970297,3.48053097345,38.4260276984,97.397597254,94.9330445545,90.9422566372,60.05286130276372,412.3333333333333,0.09781625539734667,8.0,0.09505208333333333,0.3206124040472034,1.213680688298209
32,8,30,1.13073921204,1.39278483391,0.179845094681,2.82156920433,0.1849629879,2.304,10.9921666667,-7.15,6.14616666667,786.6,404,226,1.94702970297,3.48053097345,127.982211134,99.2186414103,98.4786716172,97.2804572271,60.05286130276372,412.3333333333333,0.09781625539734667,8.0,0.09505208333333333,0.3206124040472034,1.213680688298209
32,8,50,1.13776183128,1.09919285774,0.0889511108398,2.44800400734,0.191731929779,2.304,3.91466666667,-5.84,0.378666666667,786.6,404,226,1.94702970297,3.48053097345,2077.28873239,99.9518603271,99.9062706271,99.8324483776,60.05286130276372,412.3333333333333,0.09781625539734667,8.0,0.09505208333333333,0.3206124040472034,1.213680688298209
32,8,70,1.14127492905,0.835677146912,0.0550031661987,2.16487503052,0.189503908157,2.304,1.221,-1.489,2.036,786.6,404,226,1.94702970297,3.48053097345,386.345776031,99.7411645055,99.496039604,99.0991150442,60.05286130276372,412.3333333333333,0.09781625539734667,8.0,0.09505208333333333,0.3206124040472034,1.213680688298209
32,12,10,1.25114512444,2.61236715317,0.381190061569,4.39538502693,0.184826850891,3.456,27.1416666667,-5.13,25.4676666667,786.6,404,226,1.94702970297,3.48053097345,30.8862217452,96.7623103653,93.6961221122,88.731120944,60.34671586818495,378.6666666666667,0.10498640390518689,8.0,0.109375,0.34766397080417216,1.5000248248606087
32,12,30,1.23426604271,1.37606787682,0.177450895309,2.91267895699,0.187978982925,3.456,10.494,-1.819,12.131,786.6,404,226,1.94702970297,3.48053097345,64.842139972,98.4577930333,96.9972772277,94.632300885,60.34671586818495,378.6666666666667,0.10498640390518689,8.0,0.109375,0.34766397080417216,1.5000248248606087
32,12,50,1.23800992966,1.05257415771,0.0907838344574,2.50970005989,0.202955007553,3.456,3.549,1.323,8.328,786.6,404,226,1.94702970297,3.48053097345,94.4524495677,98.941266209,97.9386138614,96.3150442478,60.34671586818495,378.6666666666667,0.10498640390518689,8.0,0.109375,0.34766397080417216,1.5000248248606087
32,12,70,1.25239706039,0.875888109207,0.0546569824219,2.31842303276,0.197786092758,3.456,0.961833333333,6.844,11.2618333333,786.6,404,226,1.94702970297,3.48053097345,69.8465317962,98.5682896856,97.2124174917,95.0168879056,60.34671586818495,378.6666666666667,0.10498640390518689,8.0,0.109375,0.34766397080417216,1.5000248248606087
32,16,10,1.32288098335,2.56547093391,0.409461021423,4.44376206398,0.165966033936,4.992,27.5705,-0.543,32.0195,786.6,404,226,1.94702970297,3.48053097345,24.5662799232,95.9293796084,92.0743811881,85.832079646,67.35198441299939,179.0,0.08494873662085128,4.666666666666667,0.12630208333333334,0.32671576634098537,1.3165985920090701
32,16,30,1.3442428112,1.34140610695,0.173664093018,2.99458909035,0.189562797546,4.992,9.35516666667,3.84,18.1871666667,786.6,404,226,1.94702970297,3.48053097345,43.2502772101,97.6878760912,95.4982260726,91.9525811209,67.35198441299939,179.0,0.08494873662085128,4.666666666666667,0.12630208333333334,0.32671576634098537,1.3165985920090701
32,16,50,1.31690216064,1.2344751358,0.10231590271,2.78282403946,0.172941207886,4.992,3.69466666667,7.899,16.5856666667,786.6,404,226,1.94702970297,3.48053097345,47.4264927548,97.8914738537,95.8946369637,92.6612094395,67.35198441299939,179.0,0.08494873662085128,4.666666666666667,0.12630208333333334,0.32671576634098537,1.3165985920090701
32,16,70,1.35451889038,1.04012584686,0.0676281452179,2.58654093742,0.185533046722,4.992,1.403,12.197,18.592,786.6,404,226,1.94702970297,3.48053097345,42.3085197935,97.6364098652,95.398019802,91.7734513274,67.35198441299939,179.0,0.08494873662085128,4.666666666666667,0.12630208333333334,0.32671576634098537,1.3165985920090701
32,20,10,1.40370607376,2.49510502815,0.414221048355,4.44788789749,0.192193984985,6.24,26.5073333333,3.93,36.6773333333,786.6,404,226,1.94702970297,3.48053097345,21.4464882943,95.3372319688,90.9214521452,83.7710914454,66.883320588048,186.0,0.060969211736121465,5.0,0.12239583333333333,0.27044747357757776,1.184651150729872
32,20,30,1.42052507401,1.45753002167,0.197896003723,3.21781206131,0.164585113525,6.24,9.9345,8.636,24.8105,786.6,404,226,1.94702970297,3.48053097345,31.704318736,96.845855581,93.8587871287,89.0219026549,66.883320588048,186.0,0.060969211736121465,5.0,0.12239583333333333,0.27044747357757776,1.184651150729872
32,20,50,1.42152309418,1.16465210915,0.111676931381,2.8138589859,0.173491001129,6.24,3.899,13.557,23.696,786.6,404,226,1.94702970297,3.48053097345,33.1954760297,96.9875413171,94.1346534653,89.5150442478,66.883320588048,186.0,0.060969211736121465,5.0,0.12239583333333333,0.27044747357757776,1.184651150729872
32,20,70,1.41337108612,1.08729100227,0.0670189857483,2.69385409355,0.190234899521,6.24,1.2695,18.018,25.5275,786.6,404,226,1.94702970297,3.48053097345,30.8138282245,96.7547037885,93.6813118812,88.7046460177,66.883320588048,186.0,0.060969211736121465,5.0,0.12239583333333333,0.27044747357757776,1.184651150729872
32,24,10,1.51769208908,2.49178695679,0.397511005402,4.55691695213,0.187579870224,7.488,25.3881666667,7.336,40.2121666667,786.6,404,226,1.94702970297,3.48053097345,19.5612439021,94.8878506653,90.0464933993,82.2070058997,67.5249003489079,185.0,0.07708859370916198,4.666666666666667,0.12630208333333334,0.30969201613337866,1.3171856546963125
