Lenna   ,512,512,,,,,,,,,,,,,,,,,,,,,,,,,
BlockSize,k,Alpha,ClusteringTime,MiningTime,EncodingTime,CompressionTime,DecompressionTime,ClusterTableSize,CodeTableSize,EncodedImageSize,CompressedSize,ActualSize,JPEG Size,GIF Size,JPEG Cr,GIF Cr,Our Cr,CRP Actual,CRP JPEG,CRP GIF,PSNR,MSE,NormalisedCrossRelation,MaxDiff,AvgDiff,NormalisedAbsoluteError,StructuralContent
64,12,50,4.6101880074,2.0767529011,0.5808122158,7.6907420158,0.6845619679,3.456,1.1591666667,386.25,390.865166667,786.6,404,226,1.947029703,3.4805309735,2.0124586867,50.309538944,3.2511963696,-72.9491887906,34.3728881695,2090.6666666667,2.29837587209186E-05,17,0.5013020833,0.0041885777,1.0059513479
64,16,10,5.3443341255,17.2100589275,1.6675400734,24.6451060772,0.6794509888,4.992,10.7686666667,376.054,391.814666667,786.6,404,226,1.947029703,3.4805309735,2.0075818159,50.1888295618,3.0161716172,-73.3693215339,37.3179685448,1557.3333333333,1.70736493355395E-05,17,0.3723958333,0.0039565049,1.0042251177
64,16,30,5.3267140389,7.1027829647,1.0207169056,13.8438160419,0.8061170578,4.992,2.6196666667,419.52,427.131666667,786.6,404,226,1.947029703,3.4805309735,1.8415867082,45.6989999152,-5.725660066,-88.9963126844,37.3179685448,1557.3333333333,1.70736493355395E-05,17,0.3723958333,0.0039565049,1.0042251177
64,16,50,5.3233370781,4.6822428703,0.854981184,11.2439389229,0.7198400497,4.992,1.3858333333,436.873,443.250833333,786.6,404,226,1.947029703,3.4805309735,1.774615953,43.6497796423,-9.7155528053,-96.1286873156,37.3179685448,1557.3333333333,1.70736493355395E-05,17,0.3723958333,0.0039565049,1.0042251177
64,20,10,5.6164438725,25.0557081699,1.8118059635,32.8918378353,0.6907980442,6.24,10.3523333333,418.37,434.962333333,786.6,404,226,1.947029703,3.4805309735,1.8084324543,44.7034918213,-7.6639438944,-92.4612094395,38.7343341244,1351.6666666667,1.7521384895038E-05,17,0.3821614583,0.0038405066,1.0042592242
64,20,30,5.6186358929,10.6191699505,1.1934008598,17.8756489754,0.7156531811,6.24,2.775,478.888,487.903,786.6,404,226,1.947029703,3.4805309735,1.6122057048,37.9731756929,-20.7680693069,-115.886283186,38.7343341244,1351.6666666667,1.7521384895038E-05,17,0.3821614583,0.0038405066,1.0042592242
64,20,50,5.6233818531,5.8459579945,0.9019551277,12.7794280052,0.7352509499,6.24,1.3935,451.713,459.3465,786.6,404,226,1.947029703,3.4805309735,1.7124327713,41.6035469108,-13.6996287129,-103.250663717,38.7343341244,1351.6666666667,1.7521384895038E-05,17,0.3821614583,0.0038405066,1.0042592242
64,24,10,5.8829259872,32.1201200485,2.0940680504,40.5181591511,0.7493579388,7.488,10.595,453.604,471.687,786.6,404,226,1.947029703,3.4805309735,1.6676312894,40.034706331,-16.7542079208,-108.711061947,39.5643981702,1244,1.44469340531488E-05,17,0.3151041667,0.0037033926,1.0034020871
64,24,30,5.8660080433,14.6743321419,1.461812973,22.3860390186,0.7105209827,7.488,3.404,501.422,512.314,786.6,404,226,1.947029703,3.4805309735,1.5353865013,34.8698194762,-26.8103960396,-126.687610619,39.5643981702,1244,1.44469340531488E-05,17,0.3151041667,0.0037033926,1.0034020871
64,24,50,5.8622660637,4.5891711712,0.9197411537,11.7905840874,0.7422890663,7.488,1.0361666667,470.306,478.830166667,786.6,404,226,1.947029703,3.4805309735,1.6427536416,39.1265997118,-18.5223184818,-111.871755162,39.5643981702,1244,1.44469340531488E-05,17,0.3151041667,0.0037033926,1.0034020871
64,28,10,6.1127049923,36.6970741749,2.3388290405,45.5796189308,0.6986708641,8.736,9.9603333333,483.028,501.724333333,786.6,404,226,1.947029703,3.4805309735,1.5677932038,36.2160776337,-24.1891914191,-122.001917404,43.9958341975,798.6666666667,1.50439147991467E-05,17,0.328125,0.0035473165,1.0038118095
64,28,30,6.0926368237,18.8503952026,1.7240729332,27.0822861195,0.6689350605,8.736,3.7313333333,513.917,526.384333333,786.6,404,226,1.947029703,3.4805309735,1.4943453864,33.0810661921,-30.2931518152,-132.913421829,43.9958341975,798.6666666667,1.50439147991467E-05,17,0.328125,0.0035473165,1.0038118095
64,28,50,6.0937399864,2.5298669338,0.6631088257,9.7065079212,0.6994421482,8.736,0.684,484.927,494.347,786.6,404,226,1.947029703,3.4805309735,1.5911899941,37.1539537249,-22.3631188119,-118.737610619,43.9958341975,798.6666666667,1.50439147991467E-05,17,0.328125,0.0035473165,1.0038118095
64,32,10,6.3501069546,43.464261055,2.4966628552,52.7266159058,0.6744999886,10.752,9.648,514.394,534.794,786.6,404,226,1.947029703,3.4805309735,1.4708467186,32.0119501653,-32.3747524752,-136.634513274,45.614151652,679.3333333333,1.31335764119535E-05,17,0.2864583333,0.0033918433,1.0035223114
64,32,30,6.3223078251,16.5460100174,1.5903198719,24.9013779163,0.7380990982,10.752,3.6013333333,523.389,537.742333333,786.6,404,226,1.947029703,3.4805309735,1.4627823611,31.6371302653,-33.1045379538,-137.939085546,45.614151652,679.3333333333,1.31335764119535E-05,17,0.2864583333,0.0033918433,1.0035223114
64,32,50,6.3256969452,2.1097350121,0.550538063,9.3842530251,0.7040410042,10.752,0.5145,501.933,513.1995,786.6,404,226,1.947029703,3.4805309735,1.5327372688,34.7572463768,-27.0295792079,-127.079424779,45.614151652,679.3333333333,1.31335764119535E-05,17,0.2864583333,0.0033918433,1.0035223114
128,8,10,3.1485509872,7.5275490284,0.8139541149,11.893116951,0.6487541199,0.576,15.1188333333,212.986,228.680833333,786.6,404,226,1.947029703,3.4805309735,3.4397285882,70.9279388084,43.3958333333,-1.1862094395,22.0087598765,7198.6666666667,2.23270799003209E-05,26,0.4869791667,0.0046633627,1.0047767652
128,8,30,3.1561899185,1.5670409203,0.3996858597,5.5427219868,0.6973280907,0.576,2.6211666667,236.416,239.613166667,786.6,404,226,1.947029703,3.4805309735,3.2827912211,69.5381176371,40.689810231,-6.0235250738,22.0087598765,7198.6666666667,2.23270799003209E-05,26,0.4869791667,0.0046633627,1.0047767652
128,8,50,3.1593129635,0.6451618671,0.2642550468,4.4485428333,0.7097558975,0.576,0.806,271.54,272.922,786.6,404,226,1.947029703,3.4805309735,2.8821421505,65.3035850496,32.445049505,-20.7619469027,22.0087598765,7198.6666666667,2.23270799003209E-05,26,0.4869791667,0.0046633627,1.0047767652
128,12,10,4.3685019016,10.2652509212,1.2240688801,16.2894258499,0.6857311726,0.864,13.0776666667,289.147,303.088666667,786.6,404,226,1.947029703,3.4805309735,2.595280149,61.4685142809,24.9780528053,-34.1100294985,28.4135093982,3794,0.000022148,15,0.4830729167,0.0042826642,1.0056093581
128,12,30,4.3630421162,2.4795260429,0.5801811218,7.8217301369,0.739538908,0.864,2.2143333333,332.718,335.796333333,786.6,404,226,1.947029703,3.4805309735,2.3424913316,57.3104076617,16.8820957096,-48.5824483776,28.4135093982,3794,0.000022148,15,0.4830729167,0.0042826642,1.0056093581
128,12,50,4.3549277782,0.9907870293,0.4361100197,6.1596040726,0.695040226,0.864,0.6975,352.889,354.4505,786.6,404,226,1.947029703,3.4805309735,2.2192097345,54.9389143148,12.2647277228,-56.8365044248,28.4135093982,3794,0.000022148,15,0.4830729167,0.0042826642,1.0056093581
128,16,10,5.2840659618,16.9910988808,1.6321458817,24.3174948692,0.6931619644,1.248,12.0615,344.761,358.0705,786.6,404,226,1.947029703,3.4805309735,2.196774099,54.4787058225,11.3686881188,-58.4382743363,32.2131375512,2594.6666666667,2.18494953035226E-05,17,0.4765625,0.0042077006,1.0056636334
128,16,30,5.2389969826,4.9546220303,0.8812918663,11.471036911,0.7142288685,1.248,2.188,397.549,400.985,786.6,404,226,1.947029703,3.4805309735,1.9616693891,49.0230104246,0.7462871287,-77.4269911504,32.2131375512,2594.6666666667,2.18494953035226E-05,17,0.4765625,0.0042077006,1.0056636334
128,16,50,5.2534050942,1.6730659008,0.5606131554,7.928497076,0.6977670193,1.248,0.641,395.843,397.732,786.6,404,226,1.947029703,3.4805309735,1.9777136363,49.4365624205,1.5514851485,-75.9876106195,32.2131375512,2594.6666666667,2.18494953035226E-05,17,0.4765625,0.0042077006,1.0056636334
128,20,10,5.7246568203,23.4974491596,1.8098490238,31.447578907,0.6959590912,1.56,11.0823333333,392.773,405.415333333,786.6,404,226,1.947029703,3.4805309735,1.9402324859,48.4597847275,-0.350330033,-79.3873156342,34.9589260257,1971.6666666667,0.000018596,12,0.4055989583,0.004262875,1.0046550049
128,20,30,5.7686991692,7.3023540974,0.9937739372,14.481315136,0.6817209721,1.56,2.0926666667,443.845,447.497666667,786.6,404,226,1.947029703,3.4805309735,1.7577745284,43.1098821934,-10.7667491749,-98.0078171091,34.9589260257,1971.6666666667,0.000018596,12,0.4055989583,0.004262875,1.0046550049
128,20,50,5.7379510403,1.3335950375,0.5166368485,8.0562520027,0.7266850472,1.56,0.5526666667,425.849,427.961666667,786.6,404,226,1.947029703,3.4805309735,1.838015087,45.5934824985,-5.9311056106,-89.3635693215,34.9589260257,1971.6666666667,0.000018596,12,0.4055989583,0.004262875,1.0046550049
128,24,10,6.0293309689,29.142318964,2.2715530396,37.8440449238,0.8048369884,1.872,10.4998333333,433.512,445.883833333,786.6,404,226,1.947029703,3.4805309735,1.764136623,43.3150478854,-10.3672854785,-97.2937315634,36.855784877,1631,2.27748154598193E-05,13,0.4967447917,0.0041508491,1.0056501395
128,24,30,6.0642540455,8.1853470802,1.1820039749,15.8400890827,0.7096550465,1.872,2.1365,470.691,474.6995,786.6,404,226,1.947029703,3.4805309735,1.6570483011,39.6517289601,-17.4998762376,-110.044026549,36.855784877,1631,2.27748154598193E-05,13,0.4967447917,0.0041508491,1.0056501395
128,24,50,6.0513279438,1.4590899944,0.5357182026,8.4394488335,0.7102069855,1.872,0.4633333333,450.287,452.622333333,786.6,404,226,1.947029703,3.4805309735,1.7378727077,42.4583863039,-12.0352310231,-100.275368732,36.855784877,1631,2.27748154598193E-05,13,0.4967447917,0.0041508491,1.0056501395
128,28,10,6.5328872204,31.9836499691,2.2018039227,41.1153850555,0.6845021248,2.184,10.4513333333,464.958,477.593333333,786.6,404,226,1.947029703,3.4805309735,1.6470079147,39.2838376134,-18.2161716172,-111.324483776,40.3356164278,1151.6666666667,1.85362521632344E-05,12,0.404296875,0.0039905884,1.0047808334
128,28,30,6.546765089,8.2863001823,1.2990579605,16.5166330338,0.7016429901,2.184,2.0911666667,486.861,491.136166667,786.6,404,226,1.947029703,3.4805309735,1.6015924979,37.562145097,-21.5683580858,-117.316887906,40.3356164278,1151.6666666667,1.85362521632344E-05,12,0.404296875,0.0039905884,1.0047808334
128,28,50,6.5499708653,1.7738409042,0.5663659573,9.2711257935,0.7284479141,2.184,0.4825,470.892,473.5585,786.6,404,226,1.947029703,3.4805309735,1.6610408218,39.7967836257,-17.217450495,-109.539159292,40.3356164278,1151.6666666667,1.85362521632344E-05,12,0.404296875,0.0039905884,1.0047808334
128,32,10,6.8913400173,40.9268839359,2.5794329643,50.8191399574,0.7238099575,2.688,10.455,491.652,504.795,786.6,404,226,1.947029703,3.4805309735,1.5582563219,35.8257055683,-24.9492574257,-123.360619469,41.1367671197,1063,1.97899117298299E-05,12,0.431640625,0.0038663126,1.0049145909
128,32,30,6.8795440197,7.421257019,1.2555599213,16.0372531414,0.7112748623,2.688,1.9563333333,502.803,507.447333333,786.6,404,226,1.947029703,3.4805309735,1.5501116044,35.4885159759,-25.6057755776,-124.534218289,41.1367671197,1063,1.97899117298299E-05,12,0.431640625,0.0038663126,1.0049145909
128,32,50,6.9123129845,1.9143869877,0.5034620762,9.7397060394,0.7966430187,2.688,0.4286666667,490.917,494.033666667,786.6,404,226,1.947029703,3.4805309735,1.5921991821,37.1937876091,-22.2855610561,-118.598967552,41.1367671197,1063,1.97899117298299E-05,12,0.431640625,0.0038663126,1.0049145909
256,8,10,3.3579590321,7.6459901333,0.7153301239,12.1430499554,0.6867771149,0.144,15.4161666667,188.118,203.678166667,786.6,404,226,1.947029703,3.4805309735,3.8619750603,74.1065132638,49.5846122112,9.8769174041,18.4583694302,10267,0.000032028,15,0.6985677083,0.0050019752,1.0074290178
256,8,30,3.2523880005,1.2128918171,0.3155310154,5.1710879803,0.665651083,0.144,2.3631666667,208.16,210.667166667,786.6,404,226,1.947029703,3.4805309735,3.7338518975,73.2180057632,47.8546617162,6.784439528,18.4583694302,10267,0.000032028,15,0.6985677083,0.0050019752,1.0074290178
256,8,50,3.2747468948,0.4314250946,0.1844649315,4.2769668102,0.7041008472,0.144,0.6628333333,233.183,233.989833333,786.6,404,226,1.947029703,3.4805309735,3.3616845176,70.2530087296,42.0817244224,-3.5353244838,18.4583694302,10267,0.000032028,15,0.6985677083,0.0050019752,1.0074290178
256,12,10,4.5228681564,8.9499168396,1.1224579811,15.0087881088,0.6797578335,0.216,15.7016666667,252.855,268.772666667,786.6,404,226,1.947029703,3.4805309735,2.9266368852,65.8310873803,33.4721122112,-18.9259587021,25.3357686729,5161.3333333333,2.42374182875142E-05,10,0.5286458333,0.0043805596,1.0059036861
256,12,30,4.5381331444,1.8226850033,0.4757540226,7.2343671322,0.6732590199,0.216,2.2815,286.431,288.9285,786.6,404,226,1.947029703,3.4805309735,2.7224728609,63.2686880244,28.4830445545,-27.8444690265,25.3357686729,5161.3333333333,2.42374182875142E-05,10,0.5286458333,0.0043805596,1.0059036861
256,12,50,4.4575200081,0.6637320518,0.3404738903,5.8824470043,0.751803875,0.216,0.6896666667,306.697,307.602666667,786.6,404,226,1.947029703,3.4805309735,2.5571949961,60.8946520892,23.8607260726,-36.1073746313,25.3357686729,5161.3333333333,2.42374182875142E-05,10,0.5286458333,0.0043805596,1.0059036861
256,16,10,5.5314409733,12.8362290859,1.5464451313,20.3391139507,0.6937038898,0.312,14.9281666667,304.687,319.927166667,786.6,404,226,1.947029703,3.4805309735,2.4586846069,59.3278455801,20.8101072607,-41.5606932153,30.1276749183,3196.3333333333,2.98788863371942E-05,9,0.6516927083,0.0045800694,1.0077440546
256,16,30,5.5470831394,2.8372209072,0.6748518944,9.440901041,0.6802978516,0.312,2.1143333333,341.903,344.329333333,786.6,404,226,1.947029703,3.4805309735,2.2844408648,56.22561234,14.7699669967,-52.3581120944,30.1276749183,3196.3333333333,2.98788863371942E-05,9,0.6516927083,0.0045800694,1.0077440546
256,16,50,5.5365722179,1.0040531158,0.4436399937,7.4391431809,0.7033820152,0.312,0.5836666667,356.638,357.533666667,786.6,404,226,1.947029703,3.4805309735,2.200072534,54.5469531316,11.5015676568,-58.2007374631,30.1276749183,3196.3333333333,2.98788863371942E-05,9,0.6516927083,0.0045800694,1.0077440546
256,20,10,6.4501330853,18.6105849743,1.972424984,27.4499881268,0.7855489254,0.39,14.496,349.555,364.441,786.6,404,226,1.947029703,3.4805309735,2.1583740578,53.6688278668,9.7918316832,-61.257079646,33.9102248609,2189.6666666667,2.37896827280158E-05,8,0.5188802083,0.0042038699,1.0063907562
256,20,30,6.4273660183,4.4579410553,0.7448170185,12.0288898945,0.6954669952,0.39,2.0843333333,388.354,390.828333333,786.6,404,226,1.947029703,3.4805309735,2.0126483495,50.3142215442,3.2603135314,-72.9328908555,33.9102248609,2189.6666666667,2.37896827280158E-05,8,0.5188802083,0.0042038699,1.0063907562
256,20,50,6.3835401535,1.3790040016,0.5325899124,8.6953561306,0.6990470886,0.39,0.6123333333,398.716,399.718333333,786.6,404,226,1.947029703,3.4805309735,1.9678857195,49.1840410204,1.0598184819,-76.866519174,33.9102248609,2189.6666666667,2.37896827280158E-05,8,0.5188802083,0.0042038699,1.0063907562
256,24,10,6.6515369415,18.6242380142,1.8710758686,27.5712888241,0.7017769814,0.468,13.6465,380.172,394.2865,786.6,404,226,1.947029703,3.4805309735,1.9949960245,49.8745868294,2.4043316832,-74.4630530973,36.6394618757,1666.6666666667,2.4297116362114E-05,7,0.5299479167,0.0044486057,1.0061168402
256,24,30,6.5925707817,4.9699130058,1.0076491833,12.9781689644,0.7000889778,0.468,1.9703333333,425.764,428.202333333,786.6,404,226,1.947029703,3.4805309735,1.8369820498,45.5628866853,-5.9906765677,-89.4700589971,36.6394618757,1666.6666666667,2.4297116362114E-05,7,0.5299479167,0.0044486057,1.0061168402
256,24,50,6.652643919,1.4485259056,0.4695270061,9.048293829,0.712086916,0.468,0.5481666667,428.496,429.512166667,786.6,404,226,1.947029703,3.4805309735,1.8313800191,45.3963683363,-6.3148927393,-90.0496312684,36.6394618757,1666.6666666667,2.4297116362114E-05,7,0.5299479167,0.0044486057,1.0061168402
256,28,10,6.8272268772,22.7571671009,2.241173029,32.3355019093,0.7179479599,0.546,13.5245,407.218,421.2885,786.6,404,226,1.947029703,3.4805309735,1.8671290576,46.4418382914,-4.2793316832,-86.410840708,37.1545003044,1583,2.22375327884212E-05,6,0.4850260417,0.0044576712,1.005290315
256,28,30,6.8237249851,5.1166751385,1.0334379673,13.36175704,0.7485489845,0.546,2.0358333333,449.856,452.437833333,786.6,404,226,1.947029703,3.4805309735,1.7385813963,42.4818416815,-11.9895627063,-100.193731563,37.1545003044,1583,2.22375327884212E-05,6,0.4850260417,0.0044576712,1.005290315
256,28,50,6.8562071323,1.8901059628,0.54479599,9.6914710999,0.7157931328,0.546,0.6146666667,451.523,452.683666667,786.6,404,226,1.947029703,3.4805309735,1.7376372463,42.450589033,-12.0504125413,-100.302507375,37.1545003044,1583,2.22375327884212E-05,6,0.4850260417,0.0044576712,1.005290315
256,32,10,7.2411520481,24.6018540859,2.5541968346,34.8309640884,0.7142839432,0.672,12.6126666667,437.007,450.291666667,786.6,404,226,1.947029703,3.4805309735,1.7468677709,42.7546826002,-11.4583333333,-99.244100295,40.0334269571,1187,1.76407810442375E-05,6,0.384765625,0.0039975332,1.0045525213
256,32,30,7.0716760159,5.5478999615,0.9843111038,14.0437381268,0.7311079502,0.672,1.9845,471.783,474.4395,786.6,404,226,1.947029703,3.4805309735,1.6579563885,39.6847826087,-17.435519802,-109.928982301,40.0334269571,1187,1.76407810442375E-05,6,0.384765625,0.0039975332,1.0045525213
256,32,50,7.0803060532,2.0674481392,0.5448122025,10.1092438698,0.7042360306,0.672,0.5516666667,475.144,476.367666667,786.6,404,226,1.947029703,3.4805309735,1.6512455715,39.439655903,-17.9127887789,-110.782153392,40.0334269571,1187,1.76407810442375E-05,6,0.384765625,0.0039975332,1.0045525213
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
